#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_007880.1",1181398,1182819,"+",,,"FTL_RS06300","WP_003016348.1",473,"amino acid permease"
"chromosome","NC_007880.1",1183781,1183999,"-",,"infA","FTL_RS06315","WP_003016350.1",72,"translation initiation factor IF-1"
"chromosome","NC_007880.1",1184159,1184998,"+",,,"FTL_RS06320","WP_011457470.1",279,"sulfite exporter TauE/SafE family protein"
"chromosome","NC_007880.1",1184995,1185261,"+",,,"FTL_RS06325","WP_003019189.1",88,"DUF1634 domain-containing protein"
"chromosome","NC_007880.1",1185342,1186718,"+",,"ffh","FTL_RS06330","WP_003019188.1",458,"signal recognition particle protein"
"chromosome","NC_007880.1",1186750,1187862,"+",,,"FTL_RS06335","WP_003016358.1",370,"3-deoxy-7-phosphoheptulonate synthase"
"chromosome","NC_007880.1",1187932,1188078,"-",,,"FTL_RS10910","WP_155104737.1",48,"hypothetical protein"
"chromosome","NC_007880.1",1188050,1188930,"-",,,"FTL_RS10450","WP_011457326.1",293,"IS630 family transposase"
"chromosome","NC_007880.1",1189178,1189510,"-",,,"FTL_RS06355","WP_003016363.1",110,"succinylglutamate desuccinylase"
"chromosome","NC_007880.1",1189794,1190582,"+",,"xth","FTL_RS06360","WP_003016367.1",262,"exodeoxyribonuclease III"
"chromosome","NC_007880.1",1190603,1191310,"+",,,"FTL_RS06365","WP_003016369.1",235,"SDR family oxidoreductase"
"chromosome","NC_007880.1",1191313,1191816,"+",,,"FTL_RS06370","WP_011457471.1",167,"AAA family ATPase"
"chromosome","NC_007880.1",1191816,1192535,"+",,,"FTL_RS06375","WP_003016372.1",239,"2\\'-5\\' RNA ligase family protein"
"chromosome","NC_007880.1",1192573,1193934,"+",,"gorA","FTL_RS06380","WP_003016374.1",453,"glutathione-disulfide reductase"
"chromosome","NC_007880.1",1193945,1194265,"+",,,"FTL_RS06385","WP_003016377.1",106,"YbjQ family protein"
"chromosome","NC_007880.1",1195261,1196802,"+",,,"FTL_RS06395","WP_003016383.1",513,"MFS transporter"
"chromosome","NC_007880.1",1196799,1198124,"-",,,"FTL_RS06400","WP_011457472.1",441,"DEAD/DEAH box helicase"
"chromosome","NC_007880.1",1198251,1198871,"+",,"folE","FTL_RS06405","WP_003016388.1",206,"GTP cyclohydrolase I FolE"
"chromosome","NC_007880.1",1199718,1200149,"+",,,"FTL_RS06420","WP_010030665.1",143,"hypothetical protein"
"chromosome","NC_007880.1",1201268,1202272,"+",,,"FTL_RS06430","WP_003016391.1",334,"aldo/keto reductase"
"chromosome","NC_007880.1",1203492,1204046,"-",,,"FTL_RS06445","WP_011457474.1",184,"aminodeoxychorismate/anthranilate synthase component II"
"chromosome","NC_007880.1",1204048,1205811,"-",,"pabB","FTL_RS06450","WP_003016394.1",587,"aminodeoxychorismate synthase component I"
"chromosome","NC_007880.1",1205804,1207174,"-",,,"FTL_RS06455","WP_011457475.1",456,"acyl--CoA ligase"
"chromosome","NC_007880.1",1207256,1207609,"+",,,"FTL_RS06460","WP_003016398.1",117,"dihydroneopterin aldolase"
"chromosome","NC_007880.1",1207611,1208876,"+",,"folP","FTL_RS06465","WP_003016400.1",421,"dihydropteroate synthase"
"chromosome","NC_007880.1",1208889,1209809,"+",,"bioJ","FTL_RS06470","WP_003016401.1",306,"pimeloyl-ACP methyl ester esterase BioJ"
"chromosome","NC_007880.1",1209825,1210325,"+",,,"FTL_RS06475","WP_003016402.1",166,"DUF4442 domain-containing protein"
"chromosome","NC_007880.1",1211487,1212773,"-",,"bioA","FTL_RS06485","WP_003016405.1",428,"adenosylmethionine--8-amino-7-oxononanoate transaminase"
"chromosome","NC_007880.1",1212864,1213805,"+",,"bioB","FTL_RS06490","WP_003016407.1",313,"biotin synthase BioB"
"chromosome","NC_007880.1",1213799,1214926,"+",,,"FTL_RS06495","WP_003016409.1",375,"pyridoxal phosphate-dependent aminotransferase family protein"
"chromosome","NC_007880.1",1214904,1215641,"+",,,"FTL_RS06500","WP_003016412.1",245,"hypothetical protein"
"chromosome","NC_007880.1",1215645,1216304,"+",,"bioD","FTL_RS06505","WP_003016414.1",219,"dethiobiotin synthase"
"chromosome","NC_007880.1",1217250,1218134,"-",,,"FTL_RS06515","WP_003016421.1",294,"ROK family protein"
"chromosome","NC_007880.1",1218136,1219395,"-",,,"FTL_RS06520","WP_003016424.1",419,"sugar MFS transporter"
"chromosome","NC_007880.1",1221264,1222931,"+",,,"FTL_RS06540","WP_003016434.1",555,"glycoside hydrolase family 3 protein"
"chromosome","NC_007880.1",1222952,1224247,"-",,"hemL","FTL_RS06545","WP_003016437.1",431,"glutamate-1-semialdehyde 2,1-aminomutase"
"chromosome","NC_007880.1",1224237,1225211,"-",,"gshB","FTL_RS06550","WP_003016440.1",324,"glutathione synthase"
"chromosome","NC_007880.1",1225215,1226156,"-",,,"FTL_RS06555","WP_003016443.1",313,"methionyl-tRNA formyltransferase"
"chromosome","NC_007880.1",1226161,1226559,"-",,,"FTL_RS06560","WP_003016446.1",132,"MULTISPECIES: hypothetical protein"
"chromosome","NC_007880.1",1226661,1228814,"-",,"rlmKL","FTL_RS06565","WP_003016450.1",717,"bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL"
"chromosome","NC_007880.1",1228889,1229443,"-",,,"FTL_RS06570","WP_003016452.1",184,"sterol desaturase family protein"
"chromosome","NC_007880.1",1230409,1230903,"-",,,"FTL_RS06580","WP_003016454.1",164,"hypothetical protein"
"chromosome","NC_007880.1",1230875,1231755,"-",,,"FTL_RS10460","WP_011457326.1",293,"IS630 family transposase"
"chromosome","NC_007880.1",1231746,1231883,"+",,,"FTL_RS10465","WP_015083847.1",45,"hypothetical protein"
"chromosome","NC_007880.1",1233021,1233491,"+",,,"FTL_RS06600","WP_003016458.1",156,"hypothetical protein"
"chromosome","NC_007880.1",1233628,1234452,"+",,,"FTL_RS06605","WP_003016460.1",274,"SDR family NAD(P)-dependent oxidoreductase"
"chromosome","NC_007880.1",1236059,1236931,"-",,,"FTL_RS06615","WP_003016465.1",290,"hypothetical protein"
"chromosome","NC_007880.1",1237099,1237979,"+",,,"FTL_RS10480","WP_011457326.1",293,"IS630 family transposase"
"chromosome","NC_007880.1",1238007,1238456,"-",,,"FTL_RS06630","WP_003016467.1",149,"nuclear transport factor 2 family protein"
"chromosome","NC_007880.1",1238465,1238806,"-",,,"FTL_RS06635","WP_011457478.1",113,"hypothetical protein"
"chromosome","NC_007880.1",1239801,1240532,"+",,,"FTL_RS06645","WP_003016471.1",243,"ferredoxin--NADP reductase"
"chromosome","NC_007880.1",1240654,1240872,"+",,"rpmE","FTL_RS06650","WP_010032364.1",72,"50S ribosomal protein L31"
"chromosome","NC_007880.1",1241081,1242586,"-",,"gshA","FTL_RS06655","WP_003016477.1",501,"glutamate--cysteine ligase"
"chromosome","NC_007880.1",1242639,1244180,"-",,"murJ","FTL_RS06660","WP_003016480.1",513,"murein biosynthesis integral membrane protein MurJ"
"chromosome","NC_007880.1",1244203,1245264,"-",,,"FTL_RS06665","WP_003016482.1",353,"sel1 repeat family protein"
"chromosome","NC_007880.1",1245347,1245757,"-",,"tsaE","FTL_RS06670","WP_003016484.1",136,"tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE"
"chromosome","NC_007880.1",1245735,1246916,"-",,,"FTL_RS06675","WP_010031806.1",393,"bifunctional folylpolyglutamate synthase/dihydrofolate synthase"
"chromosome","NC_007880.1",1246931,1247833,"-",,,"FTL_RS06680","WP_003027135.1",300,"acetyl-CoA carboxylase carboxyltransferase subunit beta"
"chromosome","NC_007880.1",1247875,1248297,"-",,"ndk","FTL_RS06685","WP_003016495.1",140,"MULTISPECIES: nucleoside-diphosphate kinase"
"chromosome","NC_007880.1",1248370,1250010,"-",,,"FTL_RS06690","WP_003016498.1",546,"CTP synthase"
"chromosome","NC_007880.1",1252110,1253018,"-",,,"FTL_RS06705","WP_011457480.1",302,"hypothetical protein"
"chromosome","NC_007880.1",1253064,1253498,"-",,,"FTL_RS06710","WP_003016506.1",144,"hypothetical protein"
"chromosome","NC_007880.1",1253489,1254369,"+",,,"FTL_RS10490","WP_011457329.1",293,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",1254565,1255560,"-",,,"FTL_RS06725","WP_003016509.1",331,"hypothetical protein"
"chromosome","NC_007880.1",1256815,1257387,"-",,"cas4","FTL_RS06735","WP_010031187.1",190,"CRISPR-associated protein Cas4"
"chromosome","NC_007880.1",1257374,1257667,"-",,"cas2","FTL_RS06740","WP_003016518.1",97,"CRISPR-associated endonuclease Cas2"
"chromosome","NC_007880.1",1264352,1265530,"-",,,"FTL_RS06770","WP_011457482.1",392,"OmpA family protein"
"chromosome","NC_007880.1",1265640,1265885,"-",,,"FTL_RS06775","WP_003016533.1",81,"MULTISPECIES: YfhL family 4Fe-4S dicluster ferredoxin"
"chromosome","NC_007880.1",1265890,1266378,"-",,"coaD","FTL_RS06780","WP_003016535.1",162,"pantetheine-phosphate adenylyltransferase"
"chromosome","NC_007880.1",1266390,1266941,"-",,"sufT","FTL_RS06785","WP_003016537.1",183,"putative Fe-S cluster assembly protein SufT"
"chromosome","NC_007880.1",1266955,1267311,"-",,,"FTL_RS06790","WP_003016538.1",118,"iron-sulfur cluster assembly accessory protein"
"chromosome","NC_007880.1",1267332,1268555,"-",,,"FTL_RS06795","WP_003016540.1",407,"SufS family cysteine desulfurase"
"chromosome","NC_007880.1",1268658,1270031,"-",,,"FTL_RS06800","WP_003019268.1",457,"L-serine ammonia-lyase"
"chromosome","NC_007880.1",1270087,1270755,"-",,,"FTL_RS06805","WP_003016544.1",222,"M48 family metallopeptidase"
"chromosome","NC_007880.1",1270781,1271623,"-",,"pheA","FTL_RS06810","WP_003016545.1",280,"prephenate dehydratase"
"chromosome","NC_007880.1",1273399,1274496,"-",,"alr","FTL_RS06820","WP_003016550.1",365,"alanine racemase"
"chromosome","NC_007880.1",1274601,1275971,"-",,,"FTL_RS06830","WP_010031200.1",456,"peptide MFS transporter"
"chromosome","NC_007880.1",1276096,1276803,"-",,,"FTL_RS06835","WP_003016551.1",235,"glutathione S-transferase family protein"
"chromosome","NC_007880.1",1276815,1277213,"-",,,"FTL_RS06840","WP_003016552.1",132,"DUF3301 domain-containing protein"
"chromosome","NC_007880.1",1277293,1278315,"+",,,"FTL_RS06845","WP_003016554.1",340,"DUF475 domain-containing protein"
"chromosome","NC_007880.1",1278961,1279176,"-",,,"FTL_RS10505","WP_109235211.1",71,"carotenoid oxygenase family protein"
"chromosome","NC_007880.1",1282297,1283123,"-",,,"FTL_RS10510","WP_011457483.1",275,"IS630 family transposase"
"chromosome","NC_007880.1",1283273,1285357,"-",,,"FTL_RS06875","WP_003016563.1",694,"glycine--tRNA ligase subunit beta"
"chromosome","NC_007880.1",1285550,1286224,"+",,,"FTL_RS06880","WP_003016566.1",224,"TatD family hydrolase"
"chromosome","NC_007880.1",1286228,1287277,"+",,"recF","FTL_RS06885","WP_003016570.1",349,"DNA replication/repair protein RecF"
"chromosome","NC_007880.1",1287299,1287592,"+",,,"FTL_RS06890","WP_003023526.1",97,"hypothetical protein"
"chromosome","NC_007880.1",1287677,1287883,"+",,,"FTL_RS06895","WP_011648730.1",68,"hypothetical protein"
"chromosome","NC_007880.1",1287886,1288803,"-",,,"FTL_RS06900","WP_003016573.1",305,"EamA family transporter"
"chromosome","NC_007880.1",1290276,1291139,"-",,"galU","FTL_RS06915","WP_003016578.1",287,"UTP--glucose-1-phosphate uridylyltransferase GalU"
"chromosome","NC_007880.1",1291156,1292295,"-",,,"FTL_RS06920","WP_003016579.1",379,"cation transporter"
"chromosome","NC_007880.1",1292386,1292955,"-",,,"FTL_RS06925","WP_003016581.1",189,"HXXEE domain-containing protein"
"chromosome","NC_007880.1",1293538,1293765,"+",,,"FTL_RS06935","WP_029760229.1",75,"hypothetical protein"
"chromosome","NC_007880.1",1293823,1294023,"-",,"rpsU","FTL_RS06940","WP_003016585.1",66,"MULTISPECIES: 30S ribosomal protein S21"
"chromosome","NC_007880.1",1294400,1294597,"+",,,"FTL_RS06945","WP_003023520.1",65,"hypothetical protein"
"chromosome","NC_007880.1",1294796,1294999,"+",,,"FTL_RS06950","WP_003016587.1",67,"cold-shock protein"
"chromosome","NC_007880.1",1295070,1296056,"-",,"epmB","FTL_RS06955","WP_010031009.1",328,"EF-P beta-lysylation protein EpmB"
"chromosome","NC_007880.1",1296262,1297260,"+",,,"FTL_RS06960","WP_003016589.1",332,"alpha/beta hydrolase"
"chromosome","NC_007880.1",1297284,1298003,"-",,,"FTL_RS06965","WP_003016591.1",239,"helix-turn-helix domain-containing protein"
"chromosome","NC_007880.1",1298202,1298402,"+",,,"FTL_RS06970","WP_010031007.1",66,"hypothetical protein"
"chromosome","NC_007880.1",1299242,1300045,"+",,,"FTL_RS06980","WP_003016595.1",267,"FUSC family protein"
"chromosome","NC_007880.1",1300144,1300608,"+",,,"FTL_RS10045","WP_076010819.1",154,"FUSC family protein"
"chromosome","NC_007880.1",1300731,1301611,"-",,,"FTL_RS10515","WP_011457326.1",293,"IS630 family transposase"
"chromosome","NC_007880.1",1301987,1302802,"-",,,"FTL_RS07005","WP_003016600.1",271,"DUF2797 domain-containing protein"
"chromosome","NC_007880.1",1306156,1306653,"+",,,"FTL_RS11200","WP_003016603.1",165,"hypothetical protein"
"chromosome","NC_007880.1",1306678,1306818,"+",,,"FTL_RS10940","WP_155104738.1",46,"hypothetical protein"
"chromosome","NC_007880.1",1306861,1308687,"+",,,"FTL_RS07030","WP_003016605.1",608,"LPS-assembly protein LptD"
"chromosome","NC_007880.1",1308905,1309273,"+",,,"FTL_RS07035","WP_003016607.1",122,"RNA-binding protein"
"chromosome","NC_007880.1",1309308,1310771,"-",,,"FTL_RS07040","WP_010030726.1",487,"NAD(P)H-hydrate dehydratase"
"chromosome","NC_007880.1",1311108,1311755,"-",,,"FTL_RS07050","WP_003016613.1",215,"alpha/beta hydrolase"
"chromosome","NC_007880.1",1314045,1314515,"-",,,"FTL_RS07070","WP_003016618.1",156,"MULTISPECIES: glutathione peroxidase"
"chromosome","NC_007880.1",1314544,1314891,"-",,,"FTL_RS07075","WP_003016620.1",115,"chorismate mutase"
"chromosome","NC_007880.1",1314988,1315434,"+",,,"FTL_RS07080","WP_003016623.1",148,"hypothetical protein"
"chromosome","NC_007880.1",1317524,1319011,"-",,"nadB","FTL_RS07100","WP_003016632.1",495,"L-aspartate oxidase"
"chromosome","NC_007880.1",1319014,1319877,"-",,"nadC","FTL_RS07105","WP_003016635.1",287,"carboxylating nicotinate-nucleotide diphosphorylase"
"chromosome","NC_007880.1",1319886,1320911,"-",,"nadA","FTL_RS07110","WP_010032265.1",341,"quinolinate synthase NadA"
"chromosome","NC_007880.1",1320932,1321504,"-",,"gmk","FTL_RS07115","WP_003016638.1",190,"guanylate kinase"
"chromosome","NC_007880.1",1321621,1323330,"-",,,"FTL_RS07120","WP_003016641.1",569,"DEAD/DEAH box helicase"
"chromosome","NC_007880.1",1323365,1323643,"-",,,"FTL_RS07125","WP_003022320.1",92,"MULTISPECIES: peptidylprolyl isomerase"
"chromosome","NC_007880.1",1323738,1325132,"-",,,"FTL_RS07130","WP_003016648.1",464,"sugar porter family MFS transporter"
"chromosome","NC_007880.1",1325164,1326543,"-",,,"FTL_RS07135","WP_011457485.1",459,"sugar porter family MFS transporter"
"chromosome","NC_007880.1",1326634,1327659,"+",,,"FTL_RS07140","WP_003016650.1",341,"UDP-glucose--hexose-1-phosphate uridylyltransferase"
"chromosome","NC_007880.1",1327662,1328810,"+",,,"FTL_RS07145","WP_003016653.1",382,"galactokinase"
"chromosome","NC_007880.1",1328807,1329202,"-",,,"FTL_RS07150","WP_003016656.1",131,"MULTISPECIES: HIT family protein"
"chromosome","NC_007880.1",1329195,1329947,"-",,"kdsB","FTL_RS07155","WP_003016657.1",250,"3-deoxy-manno-octulosonate cytidylyltransferase"
"chromosome","NC_007880.1",1329940,1330128,"-",,,"FTL_RS07160","WP_003016659.1",62,"MULTISPECIES: Trm112 family protein"
"chromosome","NC_007880.1",1330513,1330785,"-",,,"FTL_RS07165","WP_003016661.1",90,"phosphatase PAP2 family protein"
"chromosome","NC_007880.1",1330757,1331637,"-",,,"FTL_RS10525","WP_011457326.1",293,"IS630 family transposase"
"chromosome","NC_007880.1",1331929,1332633,"-",,,"FTL_RS07185","WP_003016664.1",234,"VTT domain-containing protein"
"chromosome","NC_007880.1",1332675,1333031,"-",,"rplT","FTL_RS07190","WP_003016668.1",118,"50S ribosomal protein L20"
"chromosome","NC_007880.1",1333067,1333264,"-",,"rpmI","FTL_RS07195","WP_003016672.1",65,"50S ribosomal protein L35"
"chromosome","NC_007880.1",1333307,1333843,"-",,"infC","FTL_RS07200","WP_015083947.1",178,"translation initiation factor IF-3"
"chromosome","NC_007880.1",1333850,1335754,"-",,"thrS","FTL_RS07205","WP_003016677.1",634,"threonine--tRNA ligase"
"chromosome","NC_007880.1",1336260,1337984,"+",,,"FTL_RS10530","WP_003016679.1",574,"lytic polysaccharide monooxygenase"
"chromosome","NC_007880.1",1338357,1338737,"-",,"gcvH","FTL_RS07225","WP_003016680.1",126,"glycine cleavage system protein GcvH"
"chromosome","NC_007880.1",1338841,1339956,"+",,"murG","FTL_RS07230","WP_003016681.1",371,"undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase"
"chromosome","NC_007880.1",1339966,1340304,"+",,,"FTL_RS07235","WP_003016682.1",112,"YbaB/EbfC family nucleoid-associated protein"
"chromosome","NC_007880.1",1340304,1340906,"+",,"recR","FTL_RS07240","WP_003016683.1",200,"recombination protein RecR"
"chromosome","NC_007880.1",1340914,1343028,"-",,,"FTL_RS07245","WP_010031943.1",704,"bifunctional (p)ppGpp synthetase/guanosine-3\\',5\\'-bis(diphosphate) 3\\'-pyrophosphohydrolase"
"chromosome","NC_007880.1",1343097,1344308,"-",,"pgsW","FTL_RS07250","WP_003016685.1",403,"poly-gamma-glutamate system protein"
"chromosome","NC_007880.1",1344310,1344774,"-",,"pgsC","FTL_RS07255","WP_003016687.1",154,"MULTISPECIES: poly-gamma-glutamate biosynthesis protein PgsC"
"chromosome","NC_007880.1",1344799,1346016,"-",,"pgsB","FTL_RS07260","WP_003016688.1",405,"poly-gamma-glutamate synthase PgsB"
"chromosome","NC_007880.1",1346092,1347348,"-",,,"FTL_RS07265","WP_010031953.1",418,"MFS transporter"
"chromosome","NC_007880.1",1348020,1348883,"-",,,"FTL_RS07295","WP_003016690.1",287,"isoaspartyl peptidase/L-asparaginase"
"chromosome","NC_007880.1",1349099,1349917,"-",,,"FTL_RS07300","WP_003016692.1",272,"cyanophycinase"
"chromosome","NC_007880.1",1350120,1351226,"+",,,"FTL_RS07305","WP_003016693.1",368,"carbohydrate kinase family protein"
"chromosome","NC_007880.1",1351508,1352170,"-",,,"FTL_RS07310","WP_003016697.1",220,"pyrimidine 5\\'-nucleotidase"
"chromosome","NC_007880.1",1352189,1353202,"-",,,"FTL_RS07315","WP_003016699.1",337,"glycosyltransferase family 4 protein"
"chromosome","NC_007880.1",1353205,1354212,"-",,,"FTL_RS07320","WP_003016702.1",335,"glycosyltransferase family 2 protein"
"chromosome","NC_007880.1",1354229,1355188,"-",,,"FTL_RS07325","WP_003016703.1",319,"glycosyltransferase family 2 protein"
"chromosome","NC_007880.1",1355197,1355958,"-",,,"FTL_RS07330","WP_003016706.1",253,"LicD family protein"
"chromosome","NC_007880.1",1355962,1356591,"-",,,"FTL_RS07335","WP_010031956.1",209,"class I SAM-dependent methyltransferase"
"chromosome","NC_007880.1",1356584,1357870,"-",,,"FTL_RS07340","WP_010031957.1",428,"HAD-IB family phosphatase"
"chromosome","NC_007880.1",1357884,1359566,"-",,,"FTL_RS07345","WP_010031959.1",560,"ABC transporter ATP-binding protein"
"chromosome","NC_007880.1",1359563,1360792,"-",,,"FTL_RS07350","WP_003016713.1",409,"glycosyltransferase"
"chromosome","NC_007880.1",1360796,1361815,"-",,"galE","FTL_RS07355","WP_003016720.1",339,"UDP-glucose 4-epimerase GalE"
"chromosome","NC_007880.1",1361808,1363202,"-",,,"FTL_RS07360","WP_003016722.1",464,"sugar transferase"
"chromosome","NC_007880.1",1363183,1363851,"-",,"rpe","FTL_RS07365","WP_003016724.1",222,"ribulose-phosphate 3-epimerase"
"chromosome","NC_007880.1",1363988,1364959,"+",,,"FTL_RS07370","WP_003016725.1",323,"KpsF/GutQ family sugar-phosphate isomerase"
"chromosome","NC_007880.1",1364963,1365553,"-",,,"FTL_RS07375","WP_003016728.1",196,"DoxX family protein"
"chromosome","NC_007880.1",1366258,1367067,"-",,,"FTL_RS07385","WP_003016733.1",269,"DUF692 domain-containing protein"
"chromosome","NC_007880.1",1367064,1367393,"-",,,"FTL_RS07390","WP_003016735.1",109,"hypothetical protein"
"chromosome","NC_007880.1",1369371,1370153,"-",,,"FTL_RS07405","WP_010031745.1",260,"enoyl-ACP reductase"
"chromosome","NC_007880.1",1370439,1371152,"+",,,"FTL_RS07410","WP_003016741.1",237,"TIGR00730 family Rossman fold protein"
"chromosome","NC_007880.1",1371166,1371411,"+",,,"FTL_RS07415","WP_003037021.1",81,"MULTISPECIES: hypothetical protein"
